,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,dataset,resample,epoch_tmin,epoch_tmax,cov_fs,cov_time_window,cross_subject,lr
789,0.57,0.58,2.2532010078430176,logsw,500,500,2473,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
790,0.46,0.52,2.2354464530944824,logsw,500,500,2473,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
791,0.505,0.495,2.2573235034942627,logsw,500,500,2473,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
792,0.53,0.505,2.2821547985076904,logsw,500,500,2473,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
793,0.7,0.58,2.249601125717163,logsw,500,500,2473,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
794,0.55,0.535,2.262289524078369,logsw,500,500,2473,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
795,0.58,0.535,2.2653520107269287,logsw,500,500,2473,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
796,0.64,0.52,2.270076274871826,logsw,500,500,2473,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
797,0.565,0.55,4.1784327030181885,logsw,500,500,2473,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
798,1.0,1.0,0.0,logsw,500,500,2473,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
799,0.55,0.565,2.3033227920532227,logsw,500,500,2473,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
800,0.53,0.505,2.254772901535034,logsw,500,500,2473,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
801,0.54,0.515,2.266289710998535,logsw,500,500,2473,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
802,0.52,0.5,2.247241497039795,logsw,500,500,2473,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
803,0.52,0.535,2.2454631328582764,logsw,500,500,2473,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
804,0.705,0.5,2.273801326751709,logsw,500,500,2473,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
805,0.75,0.59,2.2666327953338623,logsw,500,500,2473,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
806,0.72,0.535,2.2793259620666504,logsw,500,500,2473,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
807,0.71,0.71,2.2570972442626953,logsw,500,500,2473,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
808,0.53,0.465,2.2611942291259766,logsw,500,500,2473,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
809,0.555,0.54,2.2672998905181885,logsw,500,500,2473,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
810,0.58,0.505,2.2687318325042725,logsw,500,500,2473,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
811,1.0,1.0,0.0,logsw,500,500,2473,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
812,0.585,0.55,2.2782514095306396,logsw,500,500,2473,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
813,0.605,0.585,2.2492880821228027,logsw,500,500,2473,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
814,0.485,0.535,2.26123046875,logsw,500,500,2473,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
815,0.58,0.5,2.2563652992248535,logsw,500,500,2473,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
816,0.94,0.5,2.253328800201416,logsw,500,500,2473,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
817,0.745,0.77,2.246945381164551,logsw,500,500,2473,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
818,0.795,0.595,2.2771506309509277,logsw,500,500,2473,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
819,0.77,0.745,2.25288462638855,logsw,500,500,2473,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
820,0.65,0.51,2.2445576190948486,logsw,500,500,2473,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
821,0.59,0.56,2.2670235633850098,logsw,500,500,2473,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
822,0.555,0.595,2.2664315700531006,logsw,500,500,2473,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
823,0.54,0.545,2.3566341400146484,logsw,500,500,2473,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
824,1.0,1.0,0.0,logsw,500,500,2473,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
825,0.555,0.6,2.2412009239196777,logsw,500,500,2473,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
826,0.37,0.45,2.2788281440734863,logsw,500,500,2473,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
827,0.555,0.57,2.258842706680298,logsw,500,500,2473,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
828,0.895,0.5,2.263988494873047,logsw,500,500,2473,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
829,0.795,0.575,2.264540195465088,logsw,500,500,2473,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
830,0.53,0.58,2.2677292823791504,logsw,500,500,2473,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
831,0.68,0.665,2.2700772285461426,logsw,500,500,2473,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
832,0.57,0.5,2.252598524093628,logsw,500,500,2473,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
833,0.55,0.535,2.2588388919830322,logsw,500,500,2473,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
834,0.585,0.525,2.272214889526367,logsw,500,500,2473,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
835,0.56,0.595,2.2690112590789795,logsw,500,500,2473,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
836,0.545,0.53,2.258361577987671,logsw,500,500,2473,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
837,1.0,1.0,0.0,logsw,500,500,2473,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
838,0.62,0.48,2.266085386276245,logsw,500,500,2473,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
839,0.455,0.51,2.230419874191284,logsw,500,500,2473,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
840,0.485,0.5,2.248605251312256,logsw,500,500,2473,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
841,0.72,0.565,2.273291826248169,logsw,500,500,2473,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
842,0.415,0.47,2.2450480461120605,logsw,500,500,2473,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
843,0.62,0.58,2.257389783859253,logsw,500,500,2473,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
844,0.5,0.505,2.2778985500335693,logsw,500,500,2473,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
845,0.485,0.47,2.2592499256134033,logsw,500,500,2473,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
846,0.415,0.415,2.2724850177764893,logsw,500,500,2473,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
847,0.56,0.625,2.265280246734619,logsw,500,500,2473,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
848,0.36,0.49,2.251769781112671,logsw,500,500,2473,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
849,0.52,0.535,2.2505080699920654,logsw,500,500,2473,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
850,1.0,1.0,0.0,logsw,500,500,2473,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
851,0.41,0.46,2.2683892250061035,logsw,500,500,2473,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
852,0.485,0.545,2.253816604614258,logsw,500,500,2473,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
853,0.52,0.46,2.2669858932495117,logsw,500,500,2473,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
854,0.57,0.495,2.268437623977661,logsw,500,500,2473,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
855,0.345,0.325,2.273366928100586,logsw,500,500,2473,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
856,0.43,0.465,2.2672183513641357,logsw,500,500,2473,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
857,0.51,0.5,2.2542147636413574,logsw,500,500,2473,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
858,0.555,0.55,2.259683609008789,logsw,500,500,2473,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
859,0.54,0.505,2.258763551712036,logsw,500,500,2473,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
860,0.565,0.595,2.2675771713256836,logsw,500,500,2473,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
861,0.49,0.52,2.2382185459136963,logsw,500,500,2473,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
862,0.385,0.385,2.260246753692627,logsw,500,500,2473,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
863,1.0,1.0,0.0,logsw,500,500,2473,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
864,1.0,1.0,0.0,logsw,500,500,7490,1,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
865,0.935,0.5,2.2518465518951416,logsw,500,500,7490,1,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
866,0.84,0.505,2.2600865364074707,logsw,500,500,7490,1,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
867,0.83,0.5,2.2808408737182617,logsw,500,500,7490,1,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
868,0.73,0.5,2.2640066146850586,logsw,500,500,7490,1,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
869,0.545,0.515,2.275383472442627,logsw,500,500,7490,1,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
870,0.625,0.5,2.2587532997131348,logsw,500,500,7490,1,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
871,0.555,0.5,2.2508299350738525,logsw,500,500,7490,1,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
872,0.615,0.5,2.2739484310150146,logsw,500,500,7490,1,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
873,0.61,0.5,2.252293586730957,logsw,500,500,7490,1,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
874,0.51,0.5,2.30722713470459,logsw,500,500,7490,1,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
875,0.52,0.5,2.3558411598205566,logsw,500,500,7490,1,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
876,0.98,0.5,2.2660090923309326,logsw,500,500,7490,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
877,1.0,1.0,0.0,logsw,500,500,7490,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
878,0.86,0.64,2.2565362453460693,logsw,500,500,7490,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
879,0.815,0.82,2.2517330646514893,logsw,500,500,7490,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
880,0.635,0.51,2.270235538482666,logsw,500,500,7490,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
881,0.575,0.5,2.2611799240112305,logsw,500,500,7490,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
882,0.63,0.605,2.2646665573120117,logsw,500,500,7490,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
883,0.555,0.52,2.2340266704559326,logsw,500,500,7490,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
884,0.54,0.575,2.2913405895233154,logsw,500,500,7490,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
885,0.575,0.565,2.27437424659729,logsw,500,500,7490,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
886,0.495,0.51,2.2572975158691406,logsw,500,500,7490,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
887,0.56,0.51,2.271549940109253,logsw,500,500,7490,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
888,0.96,0.83,2.2674365043640137,logsw,500,500,7490,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
889,0.91,0.605,2.2655205726623535,logsw,500,500,7490,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
890,1.0,1.0,0.0,logsw,500,500,7490,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
891,0.795,0.61,2.2463343143463135,logsw,500,500,7490,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
892,0.71,0.5,2.2602427005767822,logsw,500,500,7490,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
893,0.57,0.545,2.256274700164795,logsw,500,500,7490,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
894,0.68,0.51,2.26159405708313,logsw,500,500,7490,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
895,0.58,0.5,2.2774105072021484,logsw,500,500,7490,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
896,0.63,0.5,2.2286810874938965,logsw,500,500,7490,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
897,0.53,0.5,2.2439417839050293,logsw,500,500,7490,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
898,0.4,0.5,2.271059513092041,logsw,500,500,7490,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
899,0.56,0.5,2.2721662521362305,logsw,500,500,7490,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
900,0.925,0.5,2.247412919998169,logsw,500,500,7490,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
901,0.815,0.82,2.2678134441375732,logsw,500,500,7490,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
902,0.775,0.655,2.239888906478882,logsw,500,500,7490,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
903,1.0,1.0,0.0,logsw,500,500,7490,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
904,0.615,0.505,2.309122323989868,logsw,500,500,7490,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
905,0.52,0.535,2.3406131267547607,logsw,500,500,7490,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
906,0.56,0.58,2.2512733936309814,logsw,500,500,7490,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
907,0.54,0.495,2.2779719829559326,logsw,500,500,7490,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
908,0.595,0.54,2.279309034347534,logsw,500,500,7490,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
909,0.605,0.565,2.2610108852386475,logsw,500,500,7490,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
910,0.525,0.54,2.268515110015869,logsw,500,500,7490,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
911,0.51,0.515,2.261556625366211,logsw,500,500,7490,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
912,0.935,0.55,2.239422559738159,logsw,500,500,7490,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
913,0.9,0.715,2.265099287033081,logsw,500,500,7490,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
914,0.8,0.745,2.2888283729553223,logsw,500,500,7490,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
915,0.79,0.665,2.257964611053467,logsw,500,500,7490,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
916,1.0,1.0,0.0,logsw,500,500,7490,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
917,0.58,0.6,2.274317979812622,logsw,500,500,7490,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
918,0.695,0.67,2.2649505138397217,logsw,500,500,7490,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
919,0.485,0.435,2.2641611099243164,logsw,500,500,7490,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
920,0.57,0.505,2.2439544200897217,logsw,500,500,7490,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
921,0.59,0.51,2.264066696166992,logsw,500,500,7490,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
922,0.55,0.575,2.2856476306915283,logsw,500,500,7490,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
923,0.47,0.47,4.74552059173584,logsw,500,500,7490,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
924,0.86,0.51,2.273796319961548,logsw,500,500,7490,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
925,0.795,0.63,2.258992910385132,logsw,500,500,7490,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
926,0.685,0.695,2.2672979831695557,logsw,500,500,7490,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
927,0.72,0.595,2.295229911804199,logsw,500,500,7490,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
928,0.645,0.505,2.270979166030884,logsw,500,500,7490,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
929,1.0,1.0,0.0,logsw,500,500,7490,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
930,0.685,0.66,2.2935752868652344,logsw,500,500,7490,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
931,0.57,0.54,2.273961067199707,logsw,500,500,7490,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
932,0.59,0.525,2.2486376762390137,logsw,500,500,7490,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
933,0.585,0.58,2.2671539783477783,logsw,500,500,7490,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
934,0.445,0.52,2.2564735412597656,logsw,500,500,7490,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
935,0.51,0.495,2.228825807571411,logsw,500,500,7490,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
936,0.52,0.505,2.271578073501587,logsw,500,500,7490,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
937,0.695,0.58,2.273845911026001,logsw,500,500,7490,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
938,0.545,0.535,2.265702247619629,logsw,500,500,7490,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
939,0.6,0.535,2.252887010574341,logsw,500,500,7490,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
940,0.605,0.52,2.2566769123077393,logsw,500,500,7490,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
941,0.58,0.55,2.2444381713867188,logsw,500,500,7490,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
942,1.0,1.0,0.0,logsw,500,500,7490,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
943,0.55,0.565,2.262561082839966,logsw,500,500,7490,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
944,0.54,0.505,2.268105983734131,logsw,500,500,7490,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
945,0.54,0.515,2.2559335231781006,logsw,500,500,7490,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
946,0.525,0.5,2.2708053588867188,logsw,500,500,7490,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
947,0.54,0.535,2.2752933502197266,logsw,500,500,7490,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
948,0.705,0.5,2.299785852432251,logsw,500,500,7490,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
949,0.72,0.59,2.260002851486206,logsw,500,500,7490,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
950,0.715,0.535,2.2515835762023926,logsw,500,500,7490,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
951,0.71,0.71,2.332186460494995,logsw,500,500,7490,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
952,0.525,0.465,2.254573106765747,logsw,500,500,7490,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
953,0.545,0.54,2.2838327884674072,logsw,500,500,7490,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
954,0.585,0.505,2.2794289588928223,logsw,500,500,7490,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
955,1.0,1.0,0.0,logsw,500,500,7490,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
956,0.57,0.55,2.2856051921844482,logsw,500,500,7490,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
957,0.575,0.585,2.3713924884796143,logsw,500,500,7490,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
958,0.49,0.535,2.2703678607940674,logsw,500,500,7490,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
959,0.6,0.5,2.272686243057251,logsw,500,500,7490,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
960,0.94,0.5,2.2600414752960205,logsw,500,500,7490,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
961,0.755,0.77,2.248986005783081,logsw,500,500,7490,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
962,0.79,0.595,2.2795751094818115,logsw,500,500,7490,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
963,0.775,0.745,2.2682645320892334,logsw,500,500,7490,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
964,0.625,0.51,3.607205629348755,logsw,500,500,7490,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
965,0.61,0.56,2.2542879581451416,logsw,500,500,7490,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
966,0.56,0.595,2.269779682159424,logsw,500,500,7490,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
967,0.56,0.545,2.2776477336883545,logsw,500,500,7490,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
968,1.0,1.0,0.0,logsw,500,500,7490,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
969,0.565,0.6,2.258803606033325,logsw,500,500,7490,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
970,0.4,0.45,2.255868673324585,logsw,500,500,7490,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
971,0.55,0.57,2.238713026046753,logsw,500,500,7490,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
972,0.89,0.5,2.267523765563965,logsw,500,500,7490,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
973,0.79,0.575,2.2462406158447266,logsw,500,500,7490,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
974,0.535,0.58,2.2368359565734863,logsw,500,500,7490,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
975,0.645,0.665,2.246149778366089,logsw,500,500,7490,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
976,0.555,0.5,2.2540199756622314,logsw,500,500,7490,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
977,0.535,0.535,2.2490901947021484,logsw,500,500,7490,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
978,0.605,0.525,2.272428274154663,logsw,500,500,7490,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
979,0.575,0.595,2.274602174758911,logsw,500,500,7490,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
980,0.535,0.53,2.261864423751831,logsw,500,500,7490,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
981,1.0,1.0,0.0,logsw,500,500,7490,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
982,0.61,0.48,2.266730308532715,logsw,500,500,7490,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
983,0.46,0.51,2.2550013065338135,logsw,500,500,7490,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
984,0.41,0.5,2.27651309967041,logsw,500,500,7490,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
985,0.73,0.565,2.256845474243164,logsw,500,500,7490,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
986,0.435,0.47,2.2579665184020996,logsw,500,500,7490,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
987,0.565,0.58,2.2705938816070557,logsw,500,500,7490,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
988,0.49,0.505,2.269624710083008,logsw,500,500,7490,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
989,0.475,0.47,2.2537858486175537,logsw,500,500,7490,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
